review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Very Good,2021-02-11,"Software Engineer III in New York, NY",5,,The food is fantastically good.,Is slowly moving away from its start up origins
Good company to work on,2021-01-27,"Software Engineer in Seattle, WA",5,,"Good wlb, smart people, good pay",Too big to have better impact and ownership compare to smaller company
Great place to work,2021-01-27,"Senior Python Developer in New York, NY",5,,Culture is awesome which is the best part,No cons for me as of now
Good,2021-02-20,Marketing,4,,Good culture and benefit. Love the people,Nothing special to say about
Best tech,2021-02-20,"Senior Engineer II in Austin, TX",5,,"Technology, food, culture, pto, perks",None i can think of
Growing,2021-01-20,"Account Executive in New York, NY",4,,Brilliant onboarding process and people Competitive compensation Flexible on start dates Open and accommodating interviewers,Chromebooks Less mature than some comparable competitors Not as established with much of it's customer base
Go google,2021-02-04,Account Manager,4,,"It's Google, can't beat that name recognition",Not diverse enough. Need to work on actually caring about minorities
Great place to work,2021-01-30,Administrative Assistant,5,,"Great big picture work, potential to expand into other fields","Hours can be tedious, especially at year-end"
Fantastic company,2021-02-17,Program Manager,5,,Best company I’ve ever worked at.,No major cons to report.
Great,2021-02-18,CEO-Founder,5,,Was a great place to work,Terrible time dealing with the Congress
Great company,2020-12-08,Senior Software Engineer,5,,Everything at this company is good.,Nothing is bad at this company.
Love Google,2020-12-08,"Program Manager in Austin, TX",5,,People who are part of the team,Compensation compared to FAANG companies
Interview,2020-12-15,Finance,5,,"Helpful recruiters, Good interview environment",Slow communication about interview results
Excellent place to work,2020-11-03,"Program Manager in Sunnyvale, CA",5,,"- Benefits (Healthcare, 401K match, PTO are all outstanding)  - Wonderful people to work with",-Limited work location flexibility depending on the team you're on
Nil,2020-11-15,"Software Engineer in Los Angeles, CA",5,,Good  Excellent Happy Great  Very well company And great service,Everything is going well with the job and no cons to say about this job
Awesome,2020-12-10,Janitor,5,,great work life balance and nice people,none. best work place ever
Overrated,2020-12-10,Anonymous Employee,5,,Lots and lots of money,Can’t think of any at the moment
"Ok place to work, depends on organization",2021-03-08,"Software Engineer in San Diego, CA",3,,-Lots of autonomy -Great pay/benefits -Movement around company is possible -Good work life balance,"-Lots of technical debt -Organizations, roles and responsibilities chaotic -Perf rewards making new stuff instead of making the current stuff better"
Good job,2020-12-07,Senior Data Analyst,5,,good food and snacks in office,moves slowly because so many people
High level personal view,2020-12-08,"Staff Software Engineer in Mountain View, CA",5,,"Awesome people, environment and perks",Nothing really bad to say
Terrific research culture and benefits,2020-10-22,"Research Scientist in Seattle, WA",5,,It's wonderful to be surrounded by peers who challenge and surprise me with their insights. The culture embedded within the research organization is amazing.,"It can be tempting to work too hard in order to keep up. There is definitely ""little fish, big pond"" syndrome going on throughout."
Great company,2021-01-06,"Marketing Manager in San Francisco, CA",5,,"autonomy, innovation, culture, fun atmosphere",it is a big company so sometimes it is hard to make impact quickly
Bad management,2021-01-30,"Computer Engineering in Miami Beach, FL",2,,"No food and drinks, bad working condition.",Bad management Bad working condition Good trouble.
Good job,2021-01-30,Software Engineer,4,,It’s a good job here.,Sometimes boring to work here
Good,2021-01-30,"Marketing Manager in San Francisco, CA",4,,Good for ambitious person. Good atmosphere,"Much work, many rules, but ok"
Good,2021-01-16,"Software Engineer in Los Angeles, CA",5,,There are many pros of working at google,There are no cons while at google
Great,2021-01-31,"Data Analyst in Mountain View, CA",4,,"healthcare, compensation, and work-life balance",none i can think of
Good,2021-02-03,"Engineer in San Jose, CA",3,,good pay for the position,some times it gets busy
"Smart folks, good work-life balance",2021-01-12,"Software Engineer in Mountain View, CA",4,,"Benefits, work-life-balance, great development infrastructure",Can compensate less than other competitive Bay Area companies
Great place,2021-01-28,"Software Developer in Mountain View, CA",4,,Great experience and great people,Long hours and very demanding
Amazing Company!!!,2020-12-29,"Recruiter in New York, NY",5,,The best company to work for - periodt.,No cons at all - I feel very valued here.
great place but upward mobility is limited due to size,2020-12-09,"Senior Data Scientist in Mountain View, CA",4,,Great place to start career to learn about best engineering and business practices,Limited upward mobility due to size
Great company,2021-01-13,"Senior Software Engineering Manager in Mountain View, CA",5,,Technical excellence in scaling and reliability,Becoming a very large company
Good company,2021-01-13,"Software Engineer in Mountain View, CA",5,,"Lots of perks, learning resources.",Scope of project can be limited.
BizOps Principal,2021-01-13,"Bizops Principal in San Francisco, CA",5,,Great all round place to work,Getting too large and bureaucratic
Great compny,2021-01-14,"Software Developer in New York, NY",5,,good compny to work for,none that i can think of
WOW,2021-01-06,"Vice President Marketing in Simi Valley, CA",2,,There’s nothing like this place.,Cannot sell this app to advertisers
good company,2021-01-15,"Senior Software Engineer in Mountain View, CA",4,,technical challenges are interesting. stock appreciation.,have cliff after 4 years
Decent company,2021-01-15,"Human Resources Coordinator in Portland, OR",3,,Good pay for team members,No work life balance for team members
Career growth seems limited,2021-01-08,"Software Engineer in Mountain View, CA",4,,Big name and good place to learn,Career growth seems pretty limited
Awesome job,2021-03-14,"Specialist in Palo Alto, CA",1,,Great place to work. Lots of perks,none that comes to mind
Excellent place to work,2020-12-13,"Senior Software Engineer in Pittsburgh, PA",5,,"Smart, friendly, and moral teammates.",Easy to get impostor syndrome
its awesome,2020-12-21,"Chief Engineer in San Jose, CA",5,,super awesome gorgeous riveting excellent super awesome gorgeous riveting excellent,no cons no problems over the top exciting traumatic
Good work environment,2020-12-27,"Senior Software Developer in Palo Alto, CA",4,,"Good work environment, work life balanace",Can be stressful at times
Move slow dead company,2020-11-19,"Software Engineer in Mountain View, CA",3,,Won't get fired. You can work 3 hrs per day.,"Low comp, low impact, move slow, no growth. Highly Not recommended if you want to move fast."
Lovely place,2020-12-22,Programmer Analyst,3,,Great place to work all around,Nothing negative to say at all
NA,2020-12-29,"Staff Software Engineer in Sunnyvale, CA",5,,Great culture and challenging work,Nothing that I can remember really.
Great company,2020-12-10,Associate Product Manager,4,,"amazing brand, good salary, great work/life balance.","becoming too bureaucratic and slow, won't learn much. Join a startup instead"
Review,2020-12-12,"Technician in Houston, TX",5,,"Benefits,pay, flexible schedule and great job.",I have no cons for this job
Job Review,2020-12-27,Design Architect,5,,"-Great perks, pay, hours, etc..",-Difficult to move up very quickly
Google wlb,2020-12-10,"Software Engineer in San Jose, CA",5,,Free food big company good benenfit,Less impact with large group
Pays well but job sucks,2021-01-24,Software Engineer,1,,Good pay and benefits and stuff,Everything else like a bunch of libtard employees
Great,2021-02-27,Vice President,1,,Great yes it was good,Not so bad for this time
A cult..?,2020-11-20,"Software Engineer II in Santa Clara, CA",4,,"Amazing benefits, free food yay","Loss of yourself, overwork, sexism"
Software Engineer,2020-12-08,"Software Engineer in Mountain View, CA",5,,great culture and smart people,work life balance not so good
Google Software Engineer,2020-12-09,"Software Engineer in Cambridge, MA",4,,"great coworkers, perks, amenities, location","big company, tough to get promoted"
Swe review,2020-12-03,"Software Engineer II in Mountain View, CA",4,,Food and lots to learn.,Becoming a typical corporation though adament they are not
It is a great company.,2020-12-03,"Software Engineer in Mountain View, CA",5,,People are very nice overall.,It has too many people.
CEO,2021-02-22,Chief Executive Officer (CEO),1,,free food is a pro in my book,they are a racist company
Good job,2020-12-05,"Software Engineer in San Jose, CA",4,,"Gym, challenging work, high pay","long meetings, difficult work, didn't like my boss"
Excellent place to work,2020-08-19,"APMM in Mountain View, CA",5,,Will keep your network throughout your career. Highly intelligent co-workers.,"Big projects take time, so you have to have patience."
best job period,2020-08-20,"Business Analyst in Seattle, WA",5,,love it best place on the face of the earth,non they are amazing amazing
Great experience here,2021-02-05,"Software Engineer in Menlo Park, CA",4,,"Learnt a lot, great benefits",no cons were felt by me
Great!!,2021-02-06,"Product Manager in Mountain View, CA",4,,Great company culture great co workers,Very political and hard to move up
Great company with comprehensive benefits and opportunity for internal mobility,2021-01-13,"Associate Program Manager in New York, NY",4,,Benefits On-site resources and amenities Good culture (team-dependent),Bureaucracy / workplace politics Poor work / life balance
Great Benefits Rigid Culture,2021-01-30,Account Executive,4,,Amazing benefits and competitive pay,Falling behind on workplace flexibility and promotional pathways
Good,2021-02-08,Anonymous Employee,3,,Pay is good and office is nice,"Very Bad community, long hours"
good stuff,2020-09-05,"CEO-Founder in New York, NY",5,,"The pros can be good, which is awesome","Cons can be bad, so stay away"
Fascinating place to work,2020-08-26,"Principal Systems Engineer/Manager in San Francisco, CA",5,,"Opportunity to work on an innovative, advanced technology. Great teammates. Fantastic boss.",Struggled with the work/life balance.
Great Company to work for,2020-08-27,"Technology Project Manager in Boulder, CO",5,,"Great company, lots of opportunity for movement","Big company, you can feel like just another minon"
Developer,2020-08-30,Senior Software Developer,5,,Pay is great ya dig,Pay needs to get better soon
good,2020-08-30,"Software Engineer in San Francisco, CA",5,,"fantastic work life balance, great management",there are no cons here
TPM @ Google,2020-12-06,"Staff Technical Program Manager in Sunnyvale, CA",4,,"Intelligent, Committed co-workers Reasonable Work/Life Balance",Analysis Paralysis Managers are hit/miss (not unique to Google of course) Hit/miss execution on projects
Good,2021-01-23,"Software Engineer in San Jose, CA",3,,The pay was very good!,"Too many hours, work/life balance is non-existent."
Spftware,2021-01-25,Software Engineer,3,,I like eating free food,A lot of time at work
1,2021-01-25,Engineer,4,,good work life balance haha,not very much good salary
amazing place,2020-08-04,Software Engineer,5,,"they pay very well, and amazing people.","competition is crazy, you might lose your job after a year or two."
Fun,2021-01-27,"Senior Software Engineer in San Diego, CA",3,,"Good brand, strong team atmosphere",What are you really building?
Strategist,2021-01-13,"Account Strategist in Redwood City, CA",4,,"Flexible Hours, Food, Campus, People, Culture","Commute, Repetitive, Cold-Calling, Not a lot of diversity, Advertisers"
Great place to meet smart people,2020-08-12,Marketing Manager,5,,Great place to invest in your future,Not fulfilled in improving people's lives
Great,2020-10-14,"Software Engineer in Irvine, CA",5,,Great learning environment Awesome people Awsome tech,Nothing comes to mind right now
Nice job,2020-10-04,"Software Engineer in San Francisco, CA",5,,Nice coworkers and workspace. Competitive company,Impact is not visible most of the time
Good,2020-10-17,"Software Engineer in New York, NY",5,,Good place can recommend highly,None I can think of
Super company to work for,2020-10-07,"Software Engineer in Rutherford, NJ",5,,"Interesting tasks, good mates, grow","Boring, no life work balance"
nice place to work,2020-10-01,Computer Programmer,5,,great environment and amazing team,work culture is tough to get used to
jgvjyd86iyuotv8u,2020-10-01,"Computer Systems Engineer in Houston, TX",3,,Great office space and very nice,There are no cons for working at Google
Great place to work,2020-09-16,"Senior Software Engineer in Mountain View, CA",5,,Great team and peers. Development tools and infrastructure are top-notch.,Compensation is not as competitive as some other companies.
Good company,2020-10-13,"Technical Assistant in Las Vegas, NV",3,,"Good team culture, managers always available.",None that I can think of.
Cool,2020-10-14,"Financial Analyst in Irvine, CA",4,,Good work life balance and pto,Structure of upper management was corporate
Great Culture,2020-10-14,Programmer Analyst,4,,Great exposure to smart employees,hours can be long at times
Great for stability. Bad if you have ambitions.,2013-03-30,"Inside Sales Representative in Mountain View, CA",3,,"- Great, great perks. They really make you feel taken care of as an employee and as a person. - Great pride when you realize how the company is changing the world in a positive way and you are part of it. - Really nice people with not many big egos.","- Little career progression. The company likes to think they are flat but in reality they have deep hierarchical leves (There were 10 people between me and the CEO) but there is no clear way to become manager and each manager manages 12 or more people. - Sales is an afterthought completely. The engineers are rightfully the stars but for the sales people the salaries are half what you can earn in other places. - In spite that they say otherwise, pedigree counts a lot. Top salesman globally with no brand name makes half (counting comission, bonuses, stock, etc.) of what another salesman makes as base salary and comes from the ""right"" (Ivy league, big names on resume) background. - If you are not in the right group your day to day work is boring and mundane.  - Low engagement of people with their jobs (in the sales org). That makes for very uninteresting meal chats about ski trips and vegas conventions."
Contracted Recruiting Coordinator at Google,2019-01-30,"Recruiting Coordinator in Mountain View, CA",5,,"1. As a contractor, you are treated with respect 2. Benefits (Cafés, gym, transportation) are excellent 3. You get to be part of one of the most innovative companies on the planet","1. If you are a contractor attempting to convert to an FTE (full time employee) role, it is quite difficult, requires exceptional metrics during your contract position, and is met with heavy competition.  2. The pay is worse, the stock options are non-existent, and there is a slight divide between FTE's and TVC's, when you work as a TVC at Google. A good example of a divide: TVC's are not invited to company events (e.g. holiday party).  3. It can be difficult to keep a work life balance (although it is not expected for you to overwork yourself)."
Culture of retaliation and discrimination,2020-12-14,Sales,1,,"Pays above market, strong brand on resume","Poor work life balance for non technical roles. As seen on the news, the company has discrimination"
Very Comfortable Job,2020-10-29,"Software Engineer in New York, NY",4,,Great benefits and work/life balance,"Quirky tech stack, lots of bureaucracy"
Great large sized company,2020-11-02,"Software Engineer in Mountain View, CA",4,,Work is always very interesting,Easy to get lost in big company
Google software engineer,2020-10-29,"Software Engineer in Mountain View, CA",4,,Good work life balance generally,It is becoming a traditional company
Based on user interface,2020-11-07,"TPM Manager in San Jose, CA",2,,"Insightful, good data collection and fast",Not enough data for logical decision
-,2020-11-09,"Manager in Baltimore, MD",4,,wonderful experience working for the company,not any I can think of
Good pay,2020-10-30,"Software Engineer in Boston, MA",4,,"Good pay, perks, benefits, etc","Can get boring, depending on division"
Company,2020-11-11,Marketing,3,,"a good community of employees,","underemployed, not great benefits, too many employees"
Money not worth,2020-09-10,"SDE-II in San Francisco, CA",4,,you get lots of recognisition,money is not sufficient. if want to to love in san francisco
Good,2020-12-18,"Developer in Boston, MA",1,,Good work place and atmosphere,nothing that I can think of
new intern at google,2020-09-22,"SDE-intern in Seattle, WA",3,,Nice company to work with,have to work a lot of hours
Good,2020-10-02,"Comp Engineer in New Brunswick, NJ",2,,İt is Good for the begining,I just domt wanna say
corporate startup!,2020-09-26,Software Developer,4,,it has a cool culture,"it's still a corporation, which sucks."
"Great for world-shattering innovators, could be better for other indispensable employee roles",2008-06-12,"Engineering Manager in Mountain View, CA",5,,"Interacting all the time with brilliant colleagues of high integrity and drive; strong push to innovate and change the world; excellent compensation and benefits; high openness and plenty of communication from senior management about all kind of company-strategy related issues, with lots of trust towards each and every employee.","Very hard to get promoted further from senior levels without world-shattering achievements (as there are few rungs on the career ladder); not much recognition for the indispensable jobs of maintenance and keeping things running smoothly (only drastic, revolutionary innovation is truly recognized and amply rewarded); too much love of risk-taking, too little budget control and financial discipline."
You can learn a lot at Google and hack on things easily. There are things to improve though.,2013-01-26,"Software Engineer II in Mountain View, CA",4,,"The single most important factor for me is that you can learn a lot here. You can meet many great people, who contributed a lot to CS in general. When you want to improve your skills in particular area, you can join the team that works on that area. Also the codebase is huge with multiple examples of great engineering. Google has some internal learning classes etc. but I didn't find it as useful as people, projects and the codebase.  Another thing is the ""hackability"". With the tools we have it's very simple to start hacking on something and you can focus on solving problems. If you have an idea that you want to try, often you can have something ready within a day or two with no frustrations coming from fighting the tools all the time.","I think that internal mobility could be improved. It's easy to start to work on something as 20%, but when it comes to 100% it's a bit tricky. That means you can get stuck for a while in a project that you don't really like.  Also there is certain degree of bureaucracy. Maybe it's just me, but I hate creating tickets and filling e-forms. Whenever you want to request something, you need to do those things."
What a great place to work at,2014-10-03,"Business Intelligence Analyst in Mountain View, CA",5,,"I have just finished my 6th month at Google and I loved every minute of it. If you are willing, there is always a great opportunity to grow and improve yourself. The campus is designed in a way to teach you something everywhere, even in the restroom...","Compensation is actually not competitive for Non-Eng positions which leads to a high turnover. Due to this there are plenty of ""average quality"" employees which was quite bit of a surprise to me."
Great place to work,2016-12-18,Anonymous Employee,5,,"Everything you hear about in the news about the great work culture and perks are true. Additionally, you get a ton of autonomy/responsibility over your projects (assuming you continue to deliver to expectation) as well as flexibility to work in your own style (work hours, working from home, etc) - The people are great, super passionate and the smartest people I've ever worked with - Great food - Company truly cares about its employers inside and outside of work - Promo process is not perfect, but more fair than I've seen at other companies","- Easy to lose work-life balance (checking email on weekends, getting IM'd in the middle of the night because of offices in multiple time zones) - Everything moves very quickly, so you need to be able to adapt and move quickly otherwise you will see your performance evaluation fall - Managers are hit or miss. Some shouldn't be managers, but have been promoted to managerial positions based on their strong individual contributions and expertise, but this isn't a good proxy for being a good people manager."
Great company to work for,2020-09-12,"Finance Manager in Mountain View, CA",4,,Google is a great company to work for.,The long commute to mountain view
Eh - wanting this to work,2019-02-27,Personal Stylist,1,,"Flexible schedule, work from anywhere, stay up-to-date with the trends, ability to gain styling experience.","Their new pay model is awful. At first it was great as I was in the Platinum tier. Then I dropped to Gold, and now I'm struggling in the Silver tier. There are two more tiers below Silver - I can only imagine what they're making per message. I make a conscious effort to style the client by their specific needs - yet my pay or tier does not reflect my work. Pods are always empty - I can style about 3 clients/hr on a good day with this new pay model. I worked for 6 hrs yesterday and made $39 - absolutely terrible. The system is supposed to catch if you've sent items before, sometimes it doesn't and you send the client an item they've already disliked. This system fault leads to stylists' failures."
"The perks are great, but it stops there.",2009-05-01,"Ad Sense Sales Manager in Thornton, CO",2,,They have amazing benefits and perks. The culture in some offices is very positive and fun. They allow honor system style time off for sickness as long as it is not abused. They have a large pool of talent and they look great on a resume.,"The top levels of management are arrogant and inattentive. They seem to very self interested and only spout pre rehearsed, scripted answers to important questions. Promotions and reviews are based on your managers mood. The management is so flat that some managers have legions of googlers rolling up into them. This makes it very hard to stand out. The perks are there to put stars in your eyes so you won't see that there is very little opportunity for career advancement of nay note."
Great at the beginning,2019-05-11,Stylist,3,,"Remote online styling. Flexible schedule. Work whenever you can. Fun work. Love helping when put together outfits and give style inspiration from an app.   FYI : you have to be a self-starter, be able to teach yourself, comfortable with a learning curve. And be apart of the Tailor community to be informed about what’s going on and learn from others.","Compensation. Lack of training and support. No one-on-one or even Zoom support. Very strange pay determinate. One week I’m at a certain tier and if I do they same work, I get lowered to another tier making my pay and time uncertain. Lots of stylist are confused and frustrated. At the beginning I could make $300 to $400 every two weeks as a side job. But now I barely make $100 every two weeks. Partly bc of the lack of motivation but also bc it doesn’t seem worth it anymore. I love this job but I can justify working for the amount of money I’m making now."
Google - is the top search result for the best job!! Definitely feeling lucky!,2008-06-28,"Engineering Manager in Mountain View, CA",5,,"Smart people, great benefits, company has a can do attitude. The company truly tries to do no evil seen it from the inside. Absolutely the best perks one can imagine. In house doctors, free food (really gourmet food), great technology and truly encourages innovation. People are in general respectful and work well together.","Sometimes bright people will complicate a simple problem and go into unnecessary complexity for speculative imagined reasons. Which is not desirable, makes systems unnecessarily complex. Management needs to put a roadmap before the engineer otherwise the rocket scientist engineer will starts to make the simple piece a complete rocket, which forever will need rocket scientists to maintain. Sometimes people forget the true genius is in embracing complexity only where it is needed."
Great PLace,2016-11-15,,4,,"1) Food, food, food. 15+ cafes on main campus (MTV) alone. Mini-kitchens, snacks, drinks, free breakfast/lunch/dinner, all day, errr'day.  2) Benefits/perks. Free 24:7 gym access (on MTV campus). Free (self service) laundry (washer/dryer) available. Bowling alley. Volley ball pit. Custom-built and exclusive employee use only outdoor sport park (MTV). Free health/fitness assessments. Dog-friendly. Etc. etc.","Work/life balance. What balance? All those perks and benefits are an illusion. They keep you at work and they help you to be more productive. I've never met anybody at Google who actually time off on weekends or on vacations. You may not hear management say, ""You have to work on weekends/vacations"" but, they set the culture by doing so - and it inevitably trickles down. I don't know if Google inadvertently hires t"
No Have Any,2020-08-04,"Programmer in Seattle, WA",1,,Colorful Buildings and free food,"It's Google. You know, right?"
Great company to work at,2008-07-02,"Software Engineering Intern in Mountain View, CA",5,,"Great pay, work whenever convenient for you. The free food is simply amazing. Lots of perks like massages, micro kitchens, tech talks. The tech stops and hardware depots are great assets, you can go pick up headphones or a new keyboard and mouse for office use. The work place is very open, interaction with other employees is very easy. It is filled with very intelligent and fun people. The company is very open, you can ask questions directly to the CEO or Founders during TGIF question and answer sessions. Interns don't get nearly as much perks and benefits as full time employees, but that's expected. Google probably has one of the highest pays for interns. It is definitely one of the best places to work at.",Promotions don't seem to happen too often due to the fact that there is very short chain of command and little bureaucracy.
Getting to be a big company but still treats employees well,2017-07-08,"Staff Software Engineer in Mountain View, CA",5,,"- Great Benefits (Meals, Transportation, Gyms, on-site doctors and physical therapists) - Great co-workers - Upper Management are real humans who genuinely care about others and get up in front of everyone every week and answer arbitrary questions  -- you might not like the answers but the fact that they're even up there is still amazing - Depending on which area you're in but work/life balance is quite good","- (Depends a lot on where you are ) Work might be less interesting than you want  - Promotion system can be very demoralizing because you're being judged by others who may not have full context. So it incentivizes ""salesmanship"" which is not a skill that everyone has. - keeps getting bigger every year, so it becomes harder to have the same levels of trust, benefits, etc as before - new CFO is putting the hammer down (This might actually be a good thing as I think there were a lot of wasteful projects before)"
Tough but interesting place to be a lawyer,2013-12-23,"Corporate Counsel in Mountain View, CA",3,,"The work is cutting edge and career-making. By the contacts you make and the experience you can have, as well as the name on your resume, it is door-opening. You will work with one of the smartest collections of people in the world, with every perk known in employment. One thing I'll say is that shared offices are often seen as a negative but are actually quite a plus for most people.","For the lawyer hired post IPO, the pay is low and the hours are long. I'd prefer better compensation than all the perks - many of which I could not really use because I was working too hard. Things change frequently and working with some of the smartest people comes with a price, which is often a high level of arrogance - even disdain for lawyers. Maybe it's what keeps the Google business more successful. Aside from that, Google legal is now like a big law firm - that many lawyers. Lots of layers of management."
"Great place, but LONG commute",2017-04-09,"Financial Analyst in Mountain View, CA",4,,- Great benefits - Awesome people - can not say this enough! - Cool projects to work on,"- Recent management changes (Ruth, Sundar) are definitely changing the company culture. Its not entirely bad changes, just different than before. - Long commute from San Francisco with minimal flexibility. Company is losing good employees as they move their offices further south to Sunnyvale or San Jose. Longer commutes on buses are taking major tolls on employees health (back pain, tech neck). Physical Therapists, Chiropractors, and Massage Therapists are basically acting as a triage department for these issues. - Can be hard to switch between job ""ladders"" if you don't love your current field"
iOS at scale - more than 50 apps and counting!,2015-07-11,"Software Designer in New York, NY",5,,- Massive scale. I build user interface tools and libraries for the 50+ iOS teams at Google. - Exciting creative work across a variety of products. On any given week I'll consult with at least three or four different product teams. - Small teams having massive impacts. Many of our iOS teams have fewer than 5 engineers.,"- It's a big company - every team at Google has its good and bad side. - Open source for iOS at Google is still just getting started, though things are improving substantially!"
"Great place to work, beware the bureaucracy.",2016-02-11,"Senior Software Engineer in New York, NY",5,,Some of the best perks in the industry. Smart peers that can keep up with you. Offices all over the world. Flexible work hours.,The office politics are harsh. Not a whole lot of interesting problems outside of MTV. The size of the place may make you feel small.
Technical Writer,2017-03-10,"Technical Writing in Mountain View, CA",5,,"Responsibility I was given right from the start to do what I thought was right, and support for it. Freedom to move introduce bold new ideas and rock the boat a little. The quality and level of intellect in Google was the most I'd experienced in my career (after stints in other tech giants). Being in the environment ups your game and makes you better.",Can seem chaotic to folks who might need more structure.
The right team matters,2017-12-03,Anonymous Employee,3,,"Many smart, passionate co-workers. The perks you read about - food, flexibility, gyms, massages. The Google name holds a lot of weight when you want to have a meeting with any partners or vendors, or want to go to a conference.","It all depends on the team. Avoid the People Operations ""Global People Services"" (GPS) team. The leadership of that organization (the Vice-President) is very hierarchical, is not transparent, is very top-down, and keeps around managers who consistently get bad reviews from their directs. Nothing is done when HR reports are filed. This is ironic since this organization sits within HR. The culture is toxic, and employees are told that the best way to get promoted is to listen to what managers say and follow their lead. It is very different from the rest of the culture at Google."
Literally the Worst,2018-10-29,"Remote Stylist in Pittsburgh, PA",1,,If I could give this 0 stars I would. In theory this is a great job but there are no pros,There is NO WORK !! When I started I was busy and making really good money and over the last 6 months its just gotten slower to the point of no work at all. To the person who said she got more work because she had quality messages that just isn't true and that review was most likely a fake one from the company . All the stylist complain about having no work and I know personally I get really great feedback from the clients and other stylists.  They will literally hire anyone. There are stylists on this app that have the worst grammar ( like you can barely understand them) and clearly no fashion or styling background.  There is no interaction from Tailor the company. Stylists always ask why there is no work and they give the same canned response that just says you need to give better quality messages.   Its a total waste of time and energy to try to get work on this app.
Best benefits in the business!,2019-09-30,Video Producer,5,,"-Free snacks, breakfast, lunch, dinner (Vegan friendly!) -Free on-site gyms + classes -Work travel coverage -Health coverage good -Access to external trainings, classes, conferences, and events -Great tech support (to get fixes and available tech) -Overall good culture -GSUs + sign-on bonus","-Pressure to be ""on"" all the time, I feel like a workaholic. Since they provide perks, I'm typically at work 9-14 hours a day. (Exhausted on weekends & start all over again.) -Commute by car daily since no Gbus near my location. -Pressure to the next level in job.  -They don't regulate safety, cleanliness, and too many feel entitled. -Salary isn't enough to buy/live in Bay Area."
Truly a unique company,2011-12-28,"Engineering Manager in Mountain View, CA",5,,"High concentration of smart + great people.  Employees empowered to change the word in the good way.  Full compensation package (base salary + bonus + stock + perks) is great and not easy to beat IMO, People who criticize it must have not done the math right and/or are performing poorly.","Career growth is somewhat difficult for non standard profiles (i.e. not Software Engineers or Site Reliability Engineers).  Managers need to be good to get their reports promoted. Being on the ""right"" project (aka high impact with high visibility) does affect substantially career growth."
A Lifetime of Operations at a Tech Company,2013-08-07,"Ads Quality Senior Strategist in Mountain View, CA",5,,"The roles have been challenging, dynamic, interesting, ambiguous and evolving. The people that I've gotten to work with are great (for the most part)--smart, driven, effective--they're what has kept me around for so long.","Bias towards the new, shiny, sexy projects often leaves Operations teams and other cost centers at a loss for resources and support. The basic conflict of interest between Ads Sales and Ads Quality/anti-fraud teams is a constant source of frustration."
"Supportive, Cohesive, and a great experience",2015-11-02,"Engineering Practicum in Mountain View, CA",5,,"I got to work with a fabulous team with excellent dynamics, doing interesting work. The support for interns was definitely there, the perks were out of this world, and almost anyone was open for reaching out and grabbing a cup of coffee with.","You can end up feeling like an extremely minuscule part of the company, because the company is so large. I was definitely lucky and got a team that was top-notch and extremely welcoming to interns, but others might not be so fortunate. While my team dynamic was great, some other interns had less ideal experiences. Being at this internship can definitely spoil you for other places."
Happy after almost 4 years,2016-01-18,"Software Engineer III in Mountain View, CA",5,,"The work culture is excellent; being nice to others is rewarded socially, and economically. The projects are incredibly diverse, and challenging. And the compensation and perks are very generous. As the person leading the orientation told me on my first day: ""We want you to be happy. If you're happy you're more productive."" I'm happy indeed :)","Work-life balance can be difficult, not necessarily due to management asking you to work off-hours, but because sometimes it's hard to disconnect."
Can't beat the benefits,2017-08-30,"Anonymous Employee in Mountain View, CA",5,,"Excellent workplace and onsite services and benefits. Working on important products that provide real benefits to billions of people. Generally smart, motivated, and well intentioned co-workers.","Young company that is still figuring stuff out. Some teams have no work/life balance - depends on your manager / VP. Tends to chase the latest and greatest thing, doesn't put enough resources behind endeavors for them to succeed."
Great place to work - immersive environment.,2008-12-08,"Software Engineer in Mountain View, CA",4,,"Google is a great work environment. Of course, the food is wonderful. In addition, it is such a good opportunity to work with really talented people on interesting and difficult problems. There are team opportunities but also space for individual work. You can't beat the resources and access to data. There are many opportunities to build on work that others have done in order to enhance one's own work. Overall, a very interesting and exciting place to work.","Many people work very long hours, so it feels that you must do likewise in order to be considered a good employee."
Great Company. Team REALLY matters,2011-11-22,"in Chicago, IL",5,,"Really smart people, great benefits, amazing level of transparency and access, people -especially at the top are really committed to ""getting it right""",Essentially Google has more than a few terrible middle managers. This is mostly because the really great people will often leave for school or more lucrative opportunities (because getting promotions can be very difficult) and often the people who stay are those who bide their time and are solid but not rock start performers. So your Google experience will depend a lot on who your direct manager is...
Good to have on your resume,2012-07-31,"in Mountain View, CA",3,,Smart coworkers The best perks in the valley Competitive pay,Culture of secrecy  The sense that everyone's expendable No work/life balance or autonomy  Immature and/or inexperienced middle managers
"Yes, it really is a great place to work!",2014-07-08,"Senior Software Engineer in Mountain View, CA",4,,Fantastic benefits. A culture that motivates a strong work ethic. Access to some of the worlds best leaders in areas of machine learning and large scale data algorithms.,Not as much freedom to innovate as one might expect. The quarterly review cycle tends to throw out the idea of trying for a longer term vision.
