review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Good Benefits and Place to Work,2022-08-01,"Software Engineer in New York, NY",5,,Coworkers are driven and intelligent.,Can be hard to stand out
Zuck is driving the company into the ground,2022-11-10,"Software Engineer in Seattle, WA",1,,Food and coworkers are good,CEO and leadership is very bad. Nobody believe in the metaverse.
"Great for resume, however less engaging than expected",2022-07-05,"Project Manager in San Francisco, CA",4,,- Resume boost - Working with product and engineering - Learning the basics of the tech world,- No strategy work involved for project work - Managing annotations gets repetitive
Great work environment,2022-10-11,"Content Curation Specialist in Los Angeles, CA",3,,-great work life balance -clear communication -good colleagues,-lack of transparency to overall company initiatives
"Good benefits, hard to have any impact, politics everywhere",2022-08-08,"Research Lead in Menlo Park, CA",3,,"Good benefits, the brand name is still strong, work/life balance is ok","There's internal politics everywhere, promotions from D1 level upwards seem to be only based on relationships, not objectively"
5 stars,2022-07-20,"Technical Sourcer in Austin, TX",5,,- The people who work here - Support from managers - the culture,"- depending on your job, may have to work long days sometimes"
good money,2022-09-23,"Customer Service Associate in San Diego, CA",3,,good base salary and rsu,work life balance is bad.
Pleasure to work here,2022-05-27,"Software Engineer in Menlo Park, CA",5,,Team selection allows for you to really find your fit whether that be passion for a certain technology or a work life balance that fits your needs,None that I can think of at the moment!
Its okay,2022-07-07,"Software Engineer in Los Angeles, CA",4,,Good breaks and off time,overworked sometimes and difficult work
I'll never work anywhere else!,2022-01-20,"Product Marketing Lead in San Francisco, CA",5,,"Benefits Perks Excellent DEI Support Ability to grow in your career Support for growth and shift to any area you want, including a total career change Excellent Salary Amazing culture Work Life Balance - but that is up to YOU.","My only con I would address is it's challenging to have so many PMMs releasing features, it's often hard to track down who owns what."
Great place to work,2022-01-20,"Manager, Learning & Development in Cupertino, CA",5,,"Meta is so focused on making sure our products are not causing harm, secure and equitable. Its top of mind, talked about in every conversation, and addressed all the time. Are we perfect? No. But we're constantly striving to improve.   I have worked in many high performance tech companies and Meta, in my experience, has a good work life balance. There is a lot of focus on mental health, ample benefits to help with making sure you feel supported and healthy.","Meta is big. There is not a lot of centralized tools or processes. Every team does it a bit different, so working across teams can be more complicated."
Good Culture,2022-06-20,"Linguistic Engineer in Redmond, WA",5,,It has a unique flat structure and culture. Phds or being CEO does not matter.,Promotions are hard to get.
I love this place!,2022-01-25,"Executive Assistant in Menlo Park, CA",5,,"Meta hires some of the smartest and kindest people, making it easy to collaborate and move fast. Everyone is incredibly helpful and willing to step in at the last minute to get things done. In addition, I'm grateful to work for a company that does so much good in the world - you feel like you're a part of something much bigger than yourself. Leadership encourages open perspectives and feedback, making it OUR company.","Entitlement culture of some employee's can be frustrating. It's the flip side of the coin since leadership encourages feedback, but sometimes it's too much and can get heated. Respectful communication is key."
Good,2022-07-01,"Software QA Engineer in Menlo Park, CA",4,,"Benefits, Food, Culture, Atmosphere, Work","Management structure, Return to office"
"Fast moving, good benefits",2022-05-15,"Software Engineer in Menlo Park, CA",5,,"The benefits are very good, easy to move between teams/you get to pick what team you want. Fast-moving means you get promotion much faster than other companies",Fast-moving can be a downside for some people. The stock price has been tanking
Death spiral,2022-10-07,"Product Marketing in Menlo Park, CA",1,,Benefits Smart people Global reach,Plummeting share price Cuts imminent Best execs leaving Questionable leadership decisions
To infinity and Meta,2022-06-09,"Senior Technical Sourcer in Menlo Park, CA",5,,"Great culture, work life balance and pay",Management changes and ORG changes every year.
Great and generous,2022-06-16,"Software Engineer in Menlo Park, CA",5,,Work is awesome and impactful,Nothing that comes to mind
"If benefits outweigh working with sharks at the breakneck pace to nowhere, join FB!",2021-11-17,"Business Product Marketing Manager in Menlo Park, CA",2,,"The benefits and food are great. Regardless of how the company is at large, the team matters like with any big company","Very ""cross-functional"" so you have to do a lot of influencing with very little authority. Not all goals are aligned. And often it seems like everyone is racing to a deadline to nowhere. It can be very cutthroat at times as well. And long hours. Very, very fast-paced and aggressive culture. PM at the center, therefore your life can depend a lot on how good (and how collaborative and how low/high-ego) the PM you work with is"
Decent,2022-06-07,"Data Engineer in New York, NY",4,,Interesting product to work on. People are nice,Long hours and some of the technical work is repetitive
Relatively new here (< 6 mos); struggling to stay afloat,2021-11-15,"Software Engineer IC5 in Los Angeles, CA",4,,- Great compensation & benefits - Very big on inclusion - Super rich company that doesn't nickel & dime you - Lots of groups and they encourage movement (every 2 years I hear) - Company invests 5 weeks in you to do bootcamp/onboarding - Nice equipment - Competent HR and IT depts,"- Pace is fast; deliver more, faster, everyone - Technologies used are all/mostly home-grown, highly customized - Makes it a bit stressful if you are noob (hopefully this will pass) - Due to scale and pace dev is moving, documentation is lacking and stale - Even people on your team may not know the answer you seek... need to look elsewhere - People are nice in general; though some are more helpful than others - People not very social - You always feel like the dumbest person in the room (hopefully this will pass)"
"much pressure, little scope",2022-06-01,"Data Scientist in Menlo Park, CA",3,,"good perks, many smart people to work with",too much pressure for performance review. Relation with most colleagues are transactional
Choose teams wisely,2022-04-27,"Product Manager in Menlo Park, CA",3,,- Great benefits and pay - Smart people everywhere - Large scale problems,"- Work life balance sucks for product managers - Too much incremental thinking on tiny changes, not much big picture thinking - Too many woke lefties"
N/A,2022-06-16,"Intern in New York, NY",4,,"Good pay, food, and accomodation.",It's hard to use the clusters.
Good place with thin egos,2022-05-21,"Facebook Rotational Product Manager (RPM) in Los Angeles, CA",4,,"Compensation and bonuses, food, swag, and people.",Management that are not good leaders Politics  Lack of Transparency
Great company and benefits but fast paced and high expectations,2022-05-06,"Software Engineer in Bellevue, WA",4,,"Great pay, benefits and perks. Accommodates employees who needs leave. Flexible hours and can work from home.",Fast pace impacting good infra and long term planning. Too many meetings.
Toxic work culture,2022-05-31,"Research Scientist in New York, NY",1,,"Salary and benefits are good. Honestly, they kept up with inflation. But it's not a spectacular salary or anything. The stock tanked right after I joined.","Toxic work culture. They think they can overwork you just because they are paying you the ""big bucks"". Everything is always urgent and senior leadership makes you do really dumb work."
"Great place to work overall, but it can be a little aggressive at times",2021-10-19,"Technical Program Manager in Menlo Park, CA",5,,- Great compensation and benefits - Some of the smartest people on the planet - Bleeding edge technology,- Yearly review cycles and bonus structure leads to VERY toxic behaviors - No one is really willing to help you unless it can help with their reviews - Engineering who joined from Facebook are arrogant and not as knowledgeable about non-web tech as they might think - Product teams can be a little aggressive and arrogant
Great place overall,2022-04-20,"Marketing Manager in Orlando, FL",4,,"Great pay, benefits, team environment",Hard to turn work off
Meta,2022-04-07,"Software Engineering Manager in Bellevue, WA",4,,"Compensation and perks, Autonomy, Interesting problems due to scale","Performance evaluation model (PSC), team sizes and growth are small, management is more people oriented"
Great workplace,2022-04-06,"Technical Sourcer in Detroit, MI",5,,"Flexibility, autonomy, pay, creativity, supportive (not cutthroat at all)",Literally cannot think of any. It's the best work environment I have ever had.
Just here to do my job,2022-03-11,"Notary Signing Agent in Denver, CO",5,,"Fun atmosphere, build relationships with customers","The people have a ""I'll just do my job"" mindset. I didn't meet anyone that would go above and beyond for a customer"
Great place with great benefits,2022-04-14,"Recruiter in San Francisco, CA",5,,Great benefits Great flexibility Work life balance,Too competitive Getting less transparent Some teams are becoming too political
Challenging work with a high amount of churn.,2022-02-05,"in Fort Worth, TX",4,,Compensation is generous and based on market analysis. No negotiating required. Ample PTO. Benefits start day 1. High degree of freedom to create solutions for complex problems.,Change is a constant. Priorities will likely be different week to week.
Meta experience,2022-04-22,"Senior Data Engineer in Menlo Park, CA",4,,Good perks and culture. Bottom-up roadmap planning,Strategy heavily influenced by Engineering teams
Great place great tools,2022-05-17,"Software Engineer in Seattle, WA",3,,"I’ve always felt at home here, good people, and excellent Eng tools. I feel they just make day to day work easy and that’s how it should be.","Promote path is so dependent on your manager. If he doesn’t want to put in the work, you will just languish with no room to advance"
Good company,2022-03-27,"Software Engineer in Menlo Park, CA",5,,"Great culture, leadership and colleagues",Work and life balance is bad
Great benefits but crap WLB,2022-02-18,"Senior Software Developer in Bellevue, WA",4,,Great benefits High compensation Smart developers Good internal mobility and team selection process,Terrible Work Life Balance Performance Anxiety Poor company morale from news
"Much to love, much that needs improvement",2022-01-09,"Marketing Manager in Seattle, WA",3,,"Employee centric, many resources and tools provided for managers, efforts to be inclusive and show care demonstrated daily, very supportive during COVID","Constant org changes, everything is P0 without any thought to impact over activity, constant duplication of work across individuals and teams, instead of considering what needs to be solved for in terms of impact, money or headcount is immediately thrown at problems essentially making them more complicated."
Customer Care Global Ops,2022-03-20,"Team Lead in Mountain View, CA",5,,"Free Meals, breakfast, lunch and dinner","7am-4pm, Covid tested once a week"
Can't ask for a better employer,2022-02-11,"Software Engineer in San Francisco, CA",5,,Helped me grow from a junior engineer to someone that is capable of leading large scale projects.,Your friends and family thinks you know how to fix every bug they see on Facebook.
Nice workplace,2022-03-23,"Software Engineer in San Francisco, CA",5,,"They're a good company, good work-life balance.",Not so many new challenges.
Good perks. Competitive environment.,2022-03-18,"Software Engineer(Internship) in Menlo Park, CA",4,,"Good perks, good pay, fast promotion",Coworkers are competitive. High pressure fast paced environment.
"Great people, stressful environment",2022-01-28,"Systems Engineer in New York, NY",4,,You work with some of the most talented people in the world on problems that you can only work on at a handful of companies. Great company to learn from the best.,Very fast moving culture and media pressure can be stressful at times.
Totally innovative company,2022-01-21,"Technical Program Manager in San Francisco, CA",5,,Build something that a billion + users will actually use! The creation process is very innovative. Make an impact quickly Remote work,The press and media don't get that Meta is adapting and making improvements.
Amazing Opportunities,2022-03-08,"Anonymous Employee in San Francisco, CA",5,,Meta is the best place to work! Love the benefits and the opportunity for growth.,No Cons I can think of.
Great place to work!,2022-02-02,"Sourcer in Chicago, IL",5,,"Pay and benefits, great management, work alongside smart people, large global impact, diversity",Nothing that I can think of
Great place to work,2022-02-16,"Community Manager in Menlo Park, CA",5,,"Open culture, a lot of opportunities accross the company","Processes, as in any big company"
Thankful to have worked there but it was stressful.,2021-12-22,"Software Engineer in Menlo Park, CA",4,,Great career opportunities. There are many things that you can work on if you can handle it :),Performance cycle is very stressful. You definitely need some luck to have a good manager who will guide you through the process and help you grow.
Nice company for some,2022-05-10,"Quality Engineer in San Francisco, CA",2,,Pay is good and so are benefits.,Meta does not make me feel good about myself for obvious reasons
A great company overall to work,2022-01-13,"Quantitative Researcher in San Francisco, CA",5,,Amazing culture that allows autonomy and collaboration  Great compensation and benefits that beats anything else,WLB can be tricky but still manageable  It's a big company with a lot of red tape
"Great company, cool problems to solve and nice benefits",2021-12-29,"Finance Manager in Menlo Park, CA",5,,High performing team; problem solving culture; highly inclusive environment; top of the line benefits.,You would be expected to lead and drive to the result. Not an ideal place if you are expecting to be carried along.
Great comp and benefits,2022-02-15,"Post Silicon Validation Engineer in San Jose, CA",5,,"comp, type of work, empowerment and great benefits","growing too fast, company, teams, orgs,"
Still the best company out there,2021-07-15,"Sales in Seattle, WA",5,,"Treats employees extremely well, especially during covid. A ton of benefits and amenities to take advantage of. Really bright, motivated coworkers. Not a lot of jerks running around, and a generally good culture.","Being scrutinized in the news constantly is not always fun. Leadership can sometimes feel a little detached. The review process is a little brutal, but there's efforts underway to streamline/improve."
Good but bumpy,2021-09-09,"Senior Software Engineer in New York, NY",4,,"- Some brilliant people around. - Large-scale tech one has no chance to see outside global companies like this. - Peer-to-peer mentality, few if any walls and silos.  - Good engineering culture in key systems. - Transfers between departments are encouraged. - Compensation, obviously!","- Being placed to a team was a huge hurdle, as team headcount was short to non-existent. Try to join before Q4 :) - Remote work setup in 2020 was sometimes problematic, mostly from the org side. - Internal everyday tech moves quite quickly and may be sometimes not as reliable and slow you down or block. - Engineers (and sometimes even manages) do oncall shifts."
Great place,2022-01-07,"Financial Analyst in San Francisco, CA",5,,Meta is a forward-thinking place where people can learn about everything under the sun Flexible work environment with good mentorship opportunities,Can't think of any cons
"Good pay, but barely any fun work",2022-02-25,"Software Engineer II in Menlo Park, CA",3,,Compensation and Benefits are pretty good,Very little autonomy - lots of politics. My job is to make other people who decide my ratings happy in order to get higher bonuses + promotion offers. Engineering work is often not that challenging and there's not much focus time for it
Great team,2022-01-13,"Senior Researcher in New York, NY",5,,Very collaborative team and pushes to do better,"I am new, so cant think of much yet.."
great company,2022-01-23,"Software Engineer in New York, NY",5,,Career growth is great for engineer,Move in very fast pace
Great culture,2022-01-21,"Software Engineer in Menlo Park, CA",5,,"Collaborative culture, competitive pay & benefits",work-life balance is not always good
Opportunity to learn multiple disciplines and resources for growth in career,2022-03-07,"Manager in Chicago, IL",3,,"* strong company culture * significant resources to support career growth * great colleagues, smart minds","- challenges with short term bets, causes quick pivots and thrash amongst prioritized projects - constant performance anxiety - disillusioned after kool aid runs it's course"
Acquired Taste,2021-08-19,"User Experience Research Manager in Menlo Park, CA",4,,"The focus on impact, the work is challenging, you will make the best of friends and you will always learn something knew each day.","The culture can feel a bit cut-throat at times depending on the team your own. The company's policy on election integrity, hate speech, reporting and action'ing of reported abusive behavior and misinformation is at times questionable. The 'committee' to evaluate the former president's worthiness to be on the platform is a joke."
Fantastic place to grow your career and life,2021-02-11,"SMB Marketing Manager in Austin, TX",5,,"Facebook is an incredibly well rounded company and recognizes its people at a human level, going above and beyond to encourage everyone to be their authentic self. The company is extremely mission driven. Leadership is EXTREMELY transparent, very authentic and always makes it a point to over-communicate during tough press cycles. I feel as if I have the autonomy and space to grow my career at this company and the support to do so from my managers. The culture is quick-moving, exciting and fun. The people I work with on a day to day basis are some of the most brilliant I've ever met. Work life balance is amazing and the benefits are out of this world!","As the company continues to experience expansive growth, it will be imperative to encourage teams to work cross-functionally (east-to-west as Mark puts it) in order to grow together and not in silos."
Fair pay,2022-01-19,"Assistant Brand Manager (ABM) in Los Angeles, CA",4,,"Fair salary, great mentors, fast growing company","Very siloed, tough work life balance"
good company,2022-01-18,"Software Engineer in Seattle, WA",4,,"smart people, interesting project, bottom up culture",work life balance can be better
Amazing,2022-01-21,"Facebook Software Engineer in Lake View, SC",5,,"Good hours, good pay, good boss",No cons for this employer
It was okay!,2021-12-20,"Data Analyst in Sunnyvale, CA",2,,"The environment is great, free food and all the snacks you want.",upper management isn't straightforward and there's so much gossip it was annoying.
Great place to work,2021-12-19,"Data Science Director in Menlo Park, CA",5,,Strong career growth if you’re good. Interesting problems to solve. Smart people.,Some parts of the organization are more stressful than others
"Not horrible, not great, just kinda of meh-ta",2021-11-13,"Job Review Site Owner in Earth, TX",3,,* Free brainscaping * Open juice bar * Remote 1/2 days,* Management * Upper management * Mis management * Spying on people
gREAT COMPANY,2022-01-10,"Tester in Scotts Valley, CA",4,,"Love the culture, fun people",Good stuff at company but no fun.
Great Pay,2022-01-08,"Data Engineer in Menlo Park, CA",4,,FB/Meta pays well in the industry,"Not found yet, will update this section"
"Great company, great culture, great people",2021-04-29,"Software Engineer - New Grad in Menlo Park, CA",5,,- Benefits and perks are plentiful - You can pick any team or projects you want to work on. - People in my team are super nice and smart. I don't know about other teams. - Your accomplishment on any task will impact millions of users. - Tasks are challenging and interesting enough to engage you in work. - You can contribute inputs to the project your team is working on.,"These are not really cons, but rather responsibilities: - You are responsible for what you do. If it causes errors, you have to fix them. - Codebase is huge without much documentation. Code is literal in itself, so you must ramp up by reading the code instead of documentation. - Sometimes overtime is necessary. You can still manage to maintain work/life balance if you are experienced enough. Most people won't have a problem with this."
Great people and leadership,2021-12-27,"Product Marketing Manager in Menlo Park, CA",5,,Really enjoy the work and the people I work with every day!,Not so great work-life balance
Not Bad If You Can Do the Same Thing Over & Over Again,2021-10-11,"Senior Technical Talent Sourcer in Boston, MA",4,,-Systems to help you do your job -Perks are great,-Middle Management can be very hit or miss -Hitting certain production numbers seems to be more important than employee wellbeing (specifically on the recruiting side -Really hard to even have people realize that systematic change is necessary
Inclusive Culture & Never-ending Learning,2021-10-31,"Software Engineer in Los Angeles, CA",5,,"- Inclusive culture and great diversity - Talented coworkers - Lots of technologies - Regardless the reputation, Mark is a capable CEO","- WLB depending on the team - A strong cultured team (eg. Ivy Leagues only etc.) could be exclusive - Too much processes nowadays (privacy review, product review etc.)"
"incredible culture, caring team, interesting work, amazing work life balance",2021-12-05,"Product Marketing Manager in New York, NY",5,,"incredible culture, caring team, interesting work, amazing work-life balance",incessant negative press; annoying friends saying you work at a bad company
Unrelenting Wokeness & Activism,2021-06-18,"Production Engineer in Menlo Park, CA",3,,The salary is excellent and engineering decisions aren't made from on high.,Each day employees are waterboarded with wokeness. The focus of the company now seems to be social engineering and activism. From an engineering perspective there is a not-invented-here-syndrome almost as bad as RedHat. There are many third rails that may not be touched.
Great place to work for experienced recruiters,2021-11-15,"Recruiter in Menlo Park, CA",4,,Great feedback culture great growth opportunities ability to drive decision making,Employee promotions are extremely political
One year in,2021-11-15,"Communications Manager in San Francisco, CA",5,,"Moves fast, big impact, stock refresh is golden handcuffs",Haven’t been able to take advantage of perks
Awesome company,2021-11-22,"Software Engineer in San Francisco, CA",4,,best work-life balance and challenging work.,Sometimes work become monotonous and less time for family
Great experience!,2021-08-16,"Software Engineer in Menlo Park, CA",5,,- Transparent and open culture - One of the best perks in the valley - Pay structure is formula based and there is no bias,Not the best work life balance. Stock growth is not as good as the other FAANG companies. You can probably get a better long term compensation at a different FAANG company with a better work life balance.
Destroying the world,2021-12-16,"Senior Staff Software Engineer in Menlo Park, CA",1,,The pay was good but I have to live with shame,Ending democracy is not worth it
Great work-life balance. Bad reviews on WLB are one-sided,2021-06-30,"Senior Software Engineer in New York, NY",5,,- Flexible switching between orgs & teams & office locations. - Diverse team cultures. - Great work-life balance if you pick the right team. - Benefits are top of the market.  - Flexible remote work options. - Strong leadership & long term visions.,"- Performance review cycles twice a year is kind of exhausting. But hey, they just changed it to be once per year starting next year 2022! - Sometimes too methodical, it's no longer easy to move fast here."
Excellent,2021-10-18,"Software Developer in San Francisco, CA",5,,Facebook is an incredible place to work.,No cons at all. Only positive feelings about FB.
Data Analytics Associate,2021-10-24,"Data Analytics - Associate in Austin, TX",5,,+ Great office perks (breakfast/lunch/dinner + coffee/snacks) + funded clubs + people,+ Moved too fast + broke too many things
Intense in a great way,2021-10-24,"Product Manager in San Francisco, CA",5,,- Big impact on the world - Ambitious company - Ability to carve out your own role,- Slow to move with all the regulatory concerns - Stressful
Good benefits,2021-10-09,"Data Scientist in Menlo Park, CA",5,,"Good benefits, career growth opportunities",Difficult to achieve work life balance
Great Company,2021-10-07,"Software Engineer in San Francisco, CA",5,,Great worklife balance. Great pay.,Sometimes things can get a little hectic.
Life Changing Experience,2021-10-04,"Business Development Executive in Miami, FL",5,,Great place to work! Great People!,Needs more diversity and clarity on goals
Facebook intern,2021-08-04,"Research Scientist Intern in Seattle, WA",5,,It was a good experience to work at Facebook as a summer intern. Project is challenging.,The work life balance at Facebook is not good. And the manager was not very nice. Work from home is not convenient as well.
Great Work Environment,2021-10-05,"Recruiter in Austin, TX",4,,Impact and Visibility into the business.,Always having to defend working at FB
Plenty of opportunities for new grads,2021-08-07,"Software Engineer in Menlo Park, CA",5,,"So many different things to work on, even at this stage in the company's growth.",The culture encourages people to work very hard to demonstrate their impact on team and org goals. Sometimes that distracts from learning and improvement.
Nice working place,2021-09-30,"Engineer Manager in Mountain View, CA",4,,high pay compared to other tech giants great culture,tough work life balance to deal with.
Good place for personal growth,2021-09-24,"Data Scientist in San Francisco, CA",4,,"good perks, enough scope, pays well",work life balance not so good. PSC season is stressful
Great place to work!,2021-09-21,"Software Engineer in Mountain View, CA",5,,The company really takes care of its employees.,"Company has gotten huge, so it's easy to feel lost."
Great place to learn Leadership skills,2021-08-30,"Software Engineer in Menlo Park, CA",4,,Hone your leadership and product skills even while being an engineer  Develop an acumen for approaching problems with metrics  Great Perks,Engineering culture can be a lot stronger
Meh,2021-08-24,"Production Engineer in San Jose, CA",3,,"Free food, benefits, large scale infrastructure","A lots of inexperienced new grads, unrealistic expectations, horrible work/life balance, hypocritical management & company values"
Good company,2021-09-28,"Product Growth Analyst in New York, NY",5,,Lots of cool areas to work on,"Growth driven, lots of ethical issues"
Good pay bad wlb,2021-09-26,"Research Scientist in Boston, MA",3,,"Pay, benefit, bottom up management",Work culture is not too friendly
great tech co,2021-09-30,"Art Director in Oakland, CA",4,,perks benefits and pay is good,not artsy engineer and designer heavy
Great Experience So Far,2020-09-18,"Enterprise Support Technician in New York, NY",5,,"Workload isn't too bad- coming from an MSP, my workload doesn't seem as heavy. People you are helping are all very nice and friendly.  Salary, benefits, and perks are incredibly generous. Facebook employees will complain about things that most employees elsewhere couldn't dream of getting.","Work can sometimes be monotonous, a lot of people have the same issues.  In addition to your work helping others, you are given projects each half to work on- which sometimes feels like you have two jobs (Support Techs are hourly and while overtime is allowed, you sometimes feel you don't have enough time)  Watch the episode of the Simpsons where Homer goes to work for Hank Scorpio. Sometimes it feels a bit like that- would you be comfortable working there?  (Working remotely, you also miss out on the social elements of working in an office... this is not Facebook's fault but due to COVID-19)"
Best company I have ever worked for,2021-06-07,"Executive Assistant in Seattle, WA",5,,"The benefits and compensation are amazing. I feel heard at work and love the community at this company, even though the company is huge you feel so connected. I also love that it is not cookie cutter and there is no red tape, you just do your work and learn from your mistakes.","The outside view of where you work, people don't understand."
Great for career growth,2021-09-14,"Software Engineer in Menlo Park, CA",4,,- Career growth opportunities - Interesting + challenging problems - Perks,"- Fast environment, sometimes hacky - Stressful at times"
Supportive so far,2021-09-09,"Product Marketing Manager in Menlo Park, CA",5,,* Great culture * Everybody is helpful when you first start,"* Little to no process documentation, as everything moves so quickly"
Great company,2021-09-28,"Senior Swe in Menlo Park, CA",5,,Great place to work with solid compensation,Some processes take too long
Sr Ops Man,2021-09-07,"Senior Operations Manager in Menlo Park, CA",4,,"Autonomy, flexibility, creative independence, macro manage",Decisions come down last minute
"Great company, great vision, great perks and amazing people",2021-04-29,"Outside Plant Engineer in Denver, CO",5,,"Amazing people to work with, all industry leaders and visionaries for every aspect of their role. The benefits are freaking amazing across the board. I've worked at several other Fortune 500 companies and they all left a lot to be desired, where FB takes the cake.","none, it's a great place to work"
"Cushy job, smart people, hard to feel you are getting anything done",2021-08-10,"Public Policy Manager in San Francisco, CA",3,,Smart people Good Benefits Working on important salient problems Good pay,"Very bureaucratic, hard to feel you are getting anything done. Power very centralized at the top, lack of organized processes and structures means lots of inefficiency and duplication at lower levels"
"Overall Facebook is good for people who agree with Facebooks vision, your ethics will be tested.",2021-05-11,"Technical Recruiter in Seattle, WA",4,,- Lots of work - Good culture (depending on the team) - Challenging work - Free food - Brand name,"- High quota - Competitive  - Okay director level leadership - "" Sink or swim"""
Incredible place to work,2021-07-29,"Client Solutions Manager in San Francisco, CA",5,,"Comp, Benefits, People, Flexibility, Work fulfillment","Challenging, high caliber of work from peers."
It’s a really great place!,2021-05-26,"Product Marketing Manager in Menlo Park, CA",4,,I’ve been here for over 4 years and generally very happy. Perks are great. My management chain has been great - this is hugely dependent on which team/org you are.,Some teams are really bad due to bad leaders. We don’t fire enough people tbh.
Treats Employees like Royalty,2021-07-14,"Software Engineer in Seattle, WA",5,,"Impactful work, Great Perks and Pay, Fun working environment.","Awkward conversations with anyone who ""hates facebook"""
Rapidly Growing,2021-03-06,"Human Resources Manager in Washington, DC",4,,Total Compensation. Benefits. Work-Life Integration. Mark is very transparent. Leadership supports us taking care of ourselves and family first. There is opportunity everywhere.,May be growing too fast. Not enough human resources/ recruiting infrastructure to efficiently keep up. Very reactive.
Good Experience,2021-08-09,"Data Engineer in Boston, MA",5,,Really Enjoyable experience at Facebook,There were no cons here
Unrelenting Wokeness & Activism,2021-06-18,"Production Engineer in Menlo Park, CA",3,,The salary is excellent and engineering decisions aren't made from on high.,Each day employees are waterboarded with wokeness. The focus of the company now seems to be social engineering and activism. From an engineering perspective there is a not-invented-here-syndrome almost as bad as RedHat. There are many third rails that may not be touched.
Great place to work in,2021-07-30,"Client Solutions Manager in New York, NY",5,,Great place to work in,Corporate issues - many people XXX
"Great People, Great Mission and Great Benefits",2020-12-22,"Technical Recruiter in Seattle, WA",5,,"-the people are some of the smartest and caring people I have worked with -the mission is something I highly value and respect -there is still a high level of transparency from leadership -there is empathy --most everyone cares about the work they do and they want to do it well -benefits are like no other and there is a good amount of support from every angle (PTO, Mental health, financial health, physical health, PTO etc)","sometimes WLB can be hard, but it really depends on the person and how driven they are as well somewhat on the team and what the team is working on exactly."
Great comp and benefits,2021-07-19,"Anonymous Employee in Menlo Park, CA",5,,"Comp and benefits are great, very open culture","Stressful PSC, FRL is unorganized and messy"
Great Benefits,2021-07-23,"Software Engineer in Menlo Park, CA",4,,Great benefits and pay and teammates.,Work life balance can be bad depending on the team.
1,2021-08-03,"Software Development Engineer (SDE) in San Francisco, CA",4,,Good to know salary conditons,why everyone should submit this form？
Good company with good pay,2021-07-12,"Software Engineer in Seattle, WA",5,,Good pay and Fun perks,Too fast promotions so there are incompetent people at high levels.
Good overall,2021-07-12,"Data Science in San Francisco, CA",4,,Values technical expertise and innovation. Good culture. Informative evaluations.,Not as flexible for remote woek as I had hoped for.
facebook reviews,2021-07-22,"Engineer in New York, NY",4,,"good culture , good colleagues, good time","no cons … demanding more , work ahloic"
No Work-Life balance,2021-07-28,"Software Engineer in San Francisco, CA",3,,Freedom to do whatever you want,Too much work. No personal time.
Oooooo,2021-07-30,"Web Developer in Sioux Falls, SD",5,,Too many to list on here,I don’t have any cons
"incredible company, really takes care of employees",2021-06-24,"Technical Sourcer in Menlo Park, CA",5,,"joined the company in a time of fast growth, lots of opportunity amazing colleagues, full benefits package",reorganizations seemed to happen fairly often
Good company,2021-07-06,"Software Engineer in San Francisco, CA",5,,"Good benefits, Good career growth",Sometime you do get in chrunch time
Interesting work and fast-paced culture,2021-05-24,"Machine Learning Engineer in Seattle, WA",5,,Interesting technical problems to work on and pretty fast-paced compared to the other tech giants. Also personally like the focus on actual product impact.,Too many meetings. Hit-or-miss middle managers.
Awesome,2021-06-15,"IT Support in New York, NY",5,,Just amazing to work here. Free coffee.,"No cons, just good old work."
Overall good place to work,2021-06-01,"Product Development Specialist in San Francisco, CA",4,,- great benefits (they cover everything)  - good perks (especially before COVID)  - ability to work on cool products,- company leadership sometimes way out of touch
Really takes care of its employees,2021-06-02,"Data Scientist in Menlo Park, CA",5,,"Lots of autonomy, scope of learning new things","Very fast paced, often stressful. The public image and constant scrutiny can be difficult at times"
Work on Problems at Scale,2021-03-01,"Software Engineer (IC4) in Menlo Park, CA",5,,"You're able to work on large problems, and have really great freedom to pick what type of team & product you want to work on. You can work in ads, on Instagram, on Facebook products, or other things. WLB is generally pretty good compared to startups.","Public perception of the company is at an all time low, and at times I doubt the direction myself"
Amazing Place to Work,2021-06-24,"senior internal audit director in Palo Alto, CA",4,,Organization gives great direction to complete its objectives.,Politics can get messy when dealing with remediation.
good prospect,2021-06-24,"Data Scientist in San Francisco, CA",4,,"good pay, will stay on the top in next a few years.",work life balance was not good
Junio Software Engineer,2021-07-01,"Anonymous Employee in San Francisco, CA",4,,"Good, challenging work environment with good culture",Didn't feel like I could switch roles
Kinda Evil,2021-07-12,"Software Engineer in Seattle, WA",3,,pay is pretty a ok,not the best place ever
Pretty good place to work,2021-05-12,"Software Engineer in Menlo Park, CA",5,,Lots of smart people. You're given quite a bit of autonomy. Interesting problems. Nice perks.,"High pressure, work life balance is subpar."
salary at FB,2021-06-02,"Software Engineer in New York, NY",5,,great pay and perks and work culture,not much of cons identified by me
Best company I've worked so far,2021-02-27,"Software Engineer in Menlo Park, CA",5,,"Definitely a great place to work and a lot of smart people to work with. As an engineer, they got great tooling and robust infra for you to work above.","The company is in trouble with all the politics, and company has to be very careful which became a burden to the process sometimes"
you know that,2021-06-05,"Senior Software Engineer in Menlo Park, CA",4,,limited responsiblity good people delicious food nice building,bad wlb bad env no carreer growth upon certain level
