review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
The only thing constant is change,2021-02-17,Anonymous Employee,3,,Great company to work for,Management could be way better you leave because of bad mangers
great,2021-02-25,"Customer Service Representative (CSR) in Detroit, MI",4,,"work at home, nice people",only let me off work for 2 weeks after giving birth
None,2020-10-12,"Director in Los Angeles, CA",5,,Incredibly intelligent colleagues and top tech,Large company and all that comes with
Good,2020-10-19,"Technical Expert in Dayton, OH",5,,Pay Benefits Discounts Culture of peers and diversity,Work/life balance Slow to move up
Good job,2021-03-01,"Apple Genius in Honolulu, HI",4,,good benefits and pay compared to comparable positions,bad management in most cases
Engineer,2020-09-28,"Software Engineer in San Francisco, CA",5,,Great staff easy to work with,Bad hours Not easy to work with
Great Company,2021-01-27,Mac Genius,4,,Good culture and benefits for full and part time,You can get burnt out quickly trying to be positive all the time
Sales,2021-02-20,Sales Associate,4,,"Great environment, co workers, and pay","Hours suck, short breaks, hectic schedule"
Good,2020-10-05,Technical Specialist,5,,Good and good and good,Fast. Paced. Sometimes too cheery.
Health Screener,2020-09-30,"Health Screener in Santa Clara, CA",5,,Great Company / Great benefits,The company should provide more hours
great to employees,2021-01-24,Project Manager,4,,-puts employees first; -proud of the company's values,"-becoming a bit of a big company with red tape, process and scale challenges"
Awesome,2020-10-02,"Specialist in New York, NY",5,,Benefits  People  Culture Work life balance  Motivation,None at all. Great company
Great review,2021-02-11,"Analyst in Chicago, IL",4,,Cool place for me to be,I dont make a lot of money
TE,2021-01-25,"Anonymous Employee in Cupertino, CA",4,,-great benefits -great teammates  - good atmosphere  - good training  - good for promotions,- some lack of communication
Part time Sales Specialist,2021-01-25,Specialist,4,,- Good pay - Opportunity for promotion,- Scheduling hours/days can be hard especially if mixed with school or another job.
Greatest Company Ever!,2020-10-22,"Business Pro in Dallas, TX",5,,They align with my values. They treat their employees well. Great development path.,"I believe that depending on the manager, there may be some favoritism occasionally."
Great Company!,2020-11-02,"AppleCare Senior Advisor in Houston, TX",5,,"Yearly Stock bonus and raises, company listens to employees to better change.",Metric driven shift bids makes work / life balance tough
N/A,2020-11-22,"Senior Software Developer in Chicago, IL",4,,Good ppl I remember working with.,Idr much I honestly was in my work too much
Best Job ever,2020-11-22,"Specialist in Ann Arbor, MI",5,,Amazing company that cares for its employees,"Always busy, never a slow day"
Has struggled with growth but is still a great company to work for,2020-09-14,"Senior Software Engineer in Cupertino, CA",4,,"Lots of opportunity, good benefits, ethical practices","Must own your own career development, inconsistency between departments"
Chat Advisor,2020-11-09,"Customer Service Representative in Tampa, FL",4,,Great company and ability to pick multiple schedules.,"No room for advancement, lots of calls, short breaks and dropped calls."
Tech Advisor at Apple,2020-09-10,Technical Advisor,5,,I enjoyed working at Apple. They allow you to have a flexible schedule and are very hands-off as long as you do your job.,The holiday season is very busy and I have had to work on Christmas and New Years Day.
Good company,2020-11-28,"Software Enigneer in New York, NY",5,,"Nice culture, good workmates, good manager","Intensive work, less leaving days"
The best place ever,2020-11-24,"Project Manager in Irving, TX",5,,Great environment and great team members,Nothing negative this company has
Best College Job,2020-11-24,Technical Specialist,5,,"Benefits, Discounts, Nice People, Inclusive","Heavy Workload, High Expectations, Large Time Commitment"
Account manager,2021-01-18,Account Manager,4,,Good pay good ben fits,A lot of hours slot or work
Okay,2021-01-11,"Care Advisor in Merced, CA",3,,"Good pay, great benefits. Not too hard of a job.","Abusive customers, no freedom, management micro manages"
Beware,2020-10-20,"Product Operations Specialist in Charlotte, NC",3,,excellent benefits and perks and discounts. fun coworkers,"hours sucked, management played favorites, difficult to move from one position to another, if you transfer to another city you stay at same pay rate. Terrible break room & technology for employee use. Always wanted you to do MORE but not compensate for it."
overall good,2021-01-12,"Advisor in Miami, FL",4,,"good benefits, flexible schedule while in school","customers are rude, back to back calls"
Ok place to work,2021-01-12,"Technical Specialist in Troy, MI",4,,"Benefits, pay, discount on products, great people",No clear path to growth.
Awesome,2020-08-29,"Business Analyst in Cupertino, CA",5,,Highly innovative and constant challenges,None that I can think of
perfect,2020-08-24,"Applications Developer in New York, NY",5,,every body like this. its good.,nothing. its very perfect and professional
Generally Good,2021-01-22,"Mac Specialist (Apple Store) in Austin, TX",4,,"Working culture, career development program",There is not really cons.
Generally Good,2021-01-22,"Mac Specialist (Apple Store) in Austin, TX",4,,"Working culture, employee's benefit, work-life-balance",There is not really cons
"Great Job, Easy Money",2020-08-05,Specialist,5,,"Diversity, Compensation, Benefits, The training on different products is great",Some other employees can be very lazy
Good place to work for possible Career,2020-09-16,Anonymous Employee,4,,Management who care for you genuinely and limitless possibility for upward movement given your drive,Inconsistent experiences based on location of retail locations
They take care of you,2020-10-02,"Anonymous Employee in Denver, CO",5,,"Flexible, accommodating, never boring, always learning, etc",Hard to stand out sometimes.
Bad,2021-01-10,"Computer Programmer in Los Angeles, CA",1,,Steve JObs is a bad CEO,Big pay for a big company
Great company!,2020-09-28,"Home Advisor in New York, NY",5,,"Benefits, people, experience, growth, and pay",No cons at all. Apple really takes care of their employees
Cool job & workplace,2020-10-15,"Campus Representative in Pittsburgh, PA",5,,got to make my own hours,starting a new position remotely is difficult
Great pay,2020-10-15,"Applecare At Home Advisor in Miami, FL",5,,"Great pay,  reasonable responsibilities, Flexible schedule, Lots of benefits, Ability to work more",Call center type of job
Great place to work,2020-10-22,"Creative Pro in Minneapolis, MN",5,,"Incredible, supportive, engaging, fantastic team",Big ships turn the slowest
Great company,2020-09-15,Technical Expert,5,,Great company! Great culture Great support Good pay Great benefits,I was in a retail environment that didn’t make for great work life balance but that comes with any retail job.
Good for folks starting out,2020-09-09,"AppleCare Senior Advisor in Austin, TX",4,,There are some decent folks,Some are racist and will not allow you to move in the company
"Great mission, but lack of transparency proves difficult.",2020-08-26,"Product Designer in San Francisco, CA",3,,"Passion to protect the privacy of users, dedication to environment, extreme detail and focus in designs.","Lack of transparency within company surrounding company roadmap, difficulty/politics related to employee growth and development."
TS,2020-10-14,"Tech Support in Kennesaw, GA",5,,Great health benefits and discounts,Not flexible with work hours
Solid Place to work,2020-09-17,Technical Specialist,4,,Great coworkers and fun job overall.,Hours would be all over the place but that is the nature of retail.
really cool people,2020-09-12,Customer Service Representative,5,,you get to learn a lot and you start moving up with you career,sometimes customers are very rude but thats life
It's what you make it,2020-08-12,"Specialist in Santa Monica, CA",3,,- Good Opportunity - Education Reimbursement - Decent Pay,- Awful Customers - Smelly homeless people - Cult like culture
"Great products, committed to innovation, but a tough place for work",2008-10-29,"Senior Product Manager in Cupertino, CA",4,,"Apple Inc has amazing products, and is commitment to innovation unlike most companies. Cash flow to employees is fairly limited and based on what I know, no one will think themselves paid well until they make the jump into director level and beyond. However, there's amazing equity appreciation available in a company that carries such a high market valuation. People there are very smart and generally motivated. The ""supporting"" roles around the products are also motivated, but at times they may not be as committed as your team needs them to be. Ultimately, there's a poor work and life balance at Apple.","Apple has a poor work/life balance. And the promotion schedule is generally too slow, as is the pace of salary increases. However, Apple Inc has amazing products, and is commitment to innovation unlike most companies. Cash flow to employees is fairly limited and based on what I know, no one will think themselves paid well until they make the jump into director level and beyond. However, there's amazing equity appreciation available in a company that carries such a high market valuation. People there are very smart and generally motivated. The ""supporting"" roles around the products are also motivated, but at times they may not be as committed as your team needs them to be. Ultimately, there's a poor work and life balance at Apple."
Apple can be a great place to work but this really depends on your Manager and how well you play politics.,2010-08-02,"Quality Assurance in Cupertino, CA",4,,Company Culture Company Products Challenging Projects Great benefits Fast Pace lets make a difference style  Think Different place to be And lets not forget SJ Great Beer bashes and food,Really depends on how good your Manager is ( Walker or Talker) and takes care of the whole team Politics is the name of the game Depending on group / team expect to work very long hours and weekends for long periods of time Work / Home life balance is really tough depending on which team your on Lots of teachers pets drama going on through the groups with management Often stressful
Fun Place Without the customers,2014-01-02,"Anonymous Employee in San Francisco, CA",4,,You get sales experience and meet some really amazing people. They have special event and and prizes for their employees. There is a good company culture where you'll meet life long friends. If you love technology and love helping people this can be a good place to start your retail career. Also After you have worked in Apple Retail every one seems to go on and find amazing jobs after they quit or leave.,"This is retail! I was Working in the Marina. This place was a play found for the rich! You don't work on commission but your still measured though KPI every day. They act like you and the store are sharing the same destiny but its just more of the Kool Aid that they feed you while your there. The employee discount is just buying items tax free. You can't move up unless your a Genius then you might have the chance to go to corporate.   You expected to do things that have nothing to do with the job. Imagine trying to teach an 80 year old man how to use his computer.   Apple corporate Employees are some of the shittiest most entitled people you'll ever meet. They will tell there friends not to buy protection plans! And there just condescending with how they treat you, ""Oh, you consider yourself and Apple employee.""  End the end they where going to fire me over something stupid so i quit!"
Dealing With Ambiguity,2014-11-24,"Inventory Control Specialist in Scottsdale, AZ",3,,"High energy and a sense of community. I met some life-long friends there. Healthy developmental growth opportunities. Hour-long lunch break. Great discounts on Apple goods as well as third-party offers. Store meetings are always fun and informative. Excellent benefits package as well as ""staying healthy"" competitive challenges. I did learn how NOT to mentor/manage others.","Truly expected to lay ones life down for the good of the company. Long hours with high (sometimes unreasonable) expectations. There is no life outside of Apple. Although it tries to represent itself as a big company with a small business approach, the longer I was there the more I realized how much it is a huge corporate entity and I was just a number. Hard to get promoted within the company unless one is driven toward corporate. Managers, Store Manager, and General Manager have their own approaches and agendas. Be ready for many management changes, including upper such as Store and General. With so much turn-around and transfers, it becomes harder and harder to feel complacent (of which is a word meaning ""death"" in the eyes of Apple)."
Good if you are a college student....,2015-09-23,Anonymous Employee,2,,"-Great Employee discount for your first major Apple purchase (iPhone or iMac/Macbook).  -Good for students in college who need a job.  -Managers are typically very nice, and supportive.","-Cult culture. -Extremely high turnover rate.  -Schedules fluctuate every few months, and are chosen on a lottery and trade basis.  -They lie to you claiming how ""successful"" you'll become as an applecare advisor... its BS don't believe it. -Will not hire you if you have another part time job.  -It is only a part time job, not full time.  -Must pass three tests to fully get the job.  -Must purchase your own desk and chair. Apple sets specific requirements (ergonomic) on what you can purchase and will release you if you do not abide by this. I spent $400 on everything. They give no financial assistance with this major purchase.  -Must pay for your work phone and internet service. Apple pays a small portion of this, and claims you cannot use the phone or internet services for personal use, even after work hours.  -Call center type work, gets very old, very fast."
College At Home Advisor Review,2020-09-04,"AppleCare College At Home Advisor in Turlock, CA",4,,-Good pay -Opportunity for career growth -Good opportunity for college students -Works with school schedule  -Discounts and stocks,"-Sometimes you're micromanaged, but for this it was infrequent."
Technical Specialist,2020-10-12,"Technical Specialist in Cherry Hill, NJ",3,,Great coworkers  Great benefits Great discounts,Management plays favorites  Can be quite stressful do to the nature of the job
Okay,2020-08-22,Preservation and Operations Specialist,3,,It is good for younger people going to college or trying to build their career around technology.,"The people change with new managers which is pretty often. The job doesn’t stay consistent, they ask for things outside your job duties."
Apple Inc. leads the pack in retail employee satisfaction.,2008-05-15,"Concierge in Corte Madera, CA",4,,"This is really the place where doors open, but Apple also pushes it's employees to take the steps through those doors by applying for higher-ranking positions within the company. The people who work at Apple Retail is enough to want to work there regardless of what exact job one might have. The employees are friendly, diverse (on many different levels) and intelligent. Retail is usually never is exciting, but at Apple Retail, it is. Apple knows its people and the people (both customers and employees) know Apple. One who works at Apple Retail feels local, not national.","The job can be quite rewarding, but I do find that many employees are having difficult balancing work time and other time. I myself have been in a few situations where the calendar for my work-schedule overrides my life schedule, and that shouldn't happen. Some employees often look towards others to share shifts, but everything usually works out in the end."
"If you are considering a field sales job, do your homework.",2009-02-28,Account Executive,2,,"This post relates only to corporate sales, not Apple stores, and not working for Apple Corporate in Cupertino.  As an account executive, the group (e.g. Higher Education, K-12, Corporate or Channel) you work for makes a huge difference. The products are great, and the benefits are great. Customers love the products, and hence generally want to work with you. It's a company you can take pride in at the high level.","Most of the sales managers have been in their jobs for 10-20 inside Apple. My manager was promoted despite having no experience working outside of Apple for the last 20 years. The ""good old boy"" network was in full swing. There was zero tolerance for ""out of the Apple box"" approaches business development, which is highly ironic for a company known for innovation.  Our team brought proven concepts borrowed from other industries, with documented ROI, yet every attempt to improve processes was crushed by people who had been in their jobs far too long. To make things worse, very poor performance is tolerated if the employee is a manager ""favorite"", while top performers suffered. Many members of our group went for several years without a performance review, which then eliminated their chances for salary increases and promotion."
"Not the best job, but I'm not quitting anytime soon",2009-03-24,"Mac Specialist in Wayne, NJ",3,,"Great benefits, good discounts on the products, getting to learn while on the job, awesome t-shirts, discounted stock, excellent company to have on a resume, usually a pretty fun work environment  Day to day the job is pretty cool. Most coworkers are on the same wavelength as you, so it's usually pretty easy to get a long with people. Higher up in the chain, it appears that the top level of management really does listen to employee concerns and they make attempts to address problems. (Unfortunately this is usually botched by local level management). Overall though, it's a great day job, but not something I want to do for the rest of my life.","Retail hours (including weekends and holidays), the occasional obnoxious customer, absolutely no transparency from management, expectations of work don't match the pay rate, promotions are based on manager preference rather than job performance, additional responsibilities without pay raises are given to people all the time so they get burnt out, summers and holidays are almost unbearably busy  At my location specifically, I'm not a big fan of my management. I think they're mostly inept. This doesn't reflect on the company as a whole, but it's the main reason I'm somewhat dissatisfied here. Beyond my local and market managers, it at least appears that there are some competent people, but then again we've never actually met them, either."
Paradise of jobs,2014-04-02,"Product Design Engineer in Cupertino, CA",5,,"Apple offers crazy benefits, and competitive salary. By competitive I don't mean a couple grand more in a year, I'm talking about a 2X / 2.5X salary. This place is a sea of knowledge. Never seen a more dedicated group.","Work life balance may be a bit tricky, people work their butts off here and surprisingly, at least for me, I don't ever mind stay a few hours late, because I am treated well and can't go 10 feet without running into something incredible."
"Rewarding first year, intolerable two years due to meager pay, metrics, bad management and awful work-life balance.",2014-11-11,"Retail Specialist in Chestnut Hill, MA",2,,"- Health care benefits for part-time employees - A plethora of training - Some promotions, such as end of life products and third party accessory deals from vendors","- Too much focus on metrics, under the guise of giving the customer the complete solution. Often times it felt as if leadership just wanted us to meet metrics so that they could get their bonuses at the end of the year.  - The worst work-life balance I have ever experienced -- had a multitude of time-off requests denied (that were submitted months in advance) and was also hassled by management for not meeting ""the needs of the business"" - Micro-management -- what is the point of telling your employees to assume positive intent and have liberties with the customer interaction if the management is constantly overbearing and questioning a majority of your decisions anyway - No chance for career growth. There is a lot of bait and switch with Apple Retail. Many employees are misled to believe that they will eventually end up at Apple Corporate. There is nearly no career growth to begin with, most pay increases are marginal and promotions in Apple Retail are lateral. A lot of politics play into promotions, the innovators are seldom recognized."
Prepare to be a Workaholic.,2017-03-03,Senior Advisor,2,,-Work from home -Insurance is awesome and starts your first day! -Great pay and benefits,"- It is impossible to get a normal 9-5 weekends off shift. You will be working weekends, holidays (including Christmas), and a TON of overtime. - They pressure you hard to work overtime. They make it clear you won't get a promotion or a good review if you don't work overtime.  -You have no support when you are having rough calls. You just have to sit on the phone and let the customer verbally abuse you.  -They do not train enough in higher positions. When you ask for help they promise you they will get help but it never happens. -When you get really sick you are forced to take a medical leave and they won't work with your schedule.  -They will not adjust your schedule for kids, school or anything unless you jump through hoops to get a doctors note for medical reasons. -They get really aggressive when your scores are perfect even if it is just a bad month.  - Bathroom breaks are saved for during your 15 min break or lunch break. Hold it otherwise.  -If you find that you can not handle a promotional roll they will not let you move back to an older position. They tell you to stick with it or quit."
Good place to work for possible Career,2020-09-16,Anonymous Employee,4,,Management who care for you genuinely and limitless possibility for upward movement given your drive,Inconsistent experiences based on location of retail locations
Bad,2021-01-10,"Computer Programmer in Los Angeles, CA",1,,Steve JObs is a bad CEO,Big pay for a big company
Challenging and Demanding,2009-08-22,Manager,3,,"You will work with some of the most talented, skilled and amazing people in the world, with some fantastic products. Fun, exciting environment. Great products, and for a retail store, best in the world.","That said, your work / life balance will be absolutely terrible. Managers are demanded all the time, and its on you to make sure a roll out, launch, or initiative succeeds. Often times, a day off is a joke, with plenty of emails and phone calls for follow up or other things of the sort. Apple controls communications, so often times, you're making special trips to work to do things, and due to the secretive nature of the company, you're often given very little lead time to get things in place. Rearranged schedules are the norm. PTO is a pain in the ass to schedule. Tough to see the ""next move"" once you've reached management, the limited number of stores is also a built-in challenge to that."
Poor,2014-07-29,"Mac Specialist (Apple Store) in Miami, FL",2,,"Co-workers are nice, helping customer is nice, they sell a great product","Treat valuable employee with no respect, They promote according to popularity not credentials, They try to create reasons to fire employees that have been with a company a long time but they do not want to promote. I knew a few employee who were overly qualified to work at an apple store and worked their for years praying they would get a promotion in the end they were terminate for silly reasons, However they promote people that had no working knowledge of computers and had been in the store less time. Oh and they talk about this thing called ""fearless feed back"", however, don't get it twist.. if you decide that you need to talk to your manager about something important and need help you will get burned for it. The store in the falls in notorious for firing the smartest people and keeping the dumbest ones because they are drones. The employees that make it are the ones that aren't going to school and will work retail till they are 60. Oh and they just recently started giving part-timers insurance benefits. I knew better then to stay at this company working for peanuts and also having an easy-pay that would constantly fall apart when I was trying to ring up a customer."
Apple Retail,2016-06-21,"Genius Administrator in Honolulu, HI",2,,Apple Inc as a whole is great. The culture is amazing. I had the pleasure of working for them for 5 1/2 years and over seeing the tech department in about 6 location. The people I got to meet along the way were great. I definitely felt like I had a wonderful work family. Another thing Apple did great was made sure their employee's were taken care of with benefits.,"I did not like that if you didn't play the game you couldn't move up. The days of hard work shows off your skills and should determine your advancement are over. Its all about ""look at me"" or ""look what I did"". If you kiss butt and showed off how amazing you think you were then you were rewarded. I did not like this aspect. They also had a policy about Open Feed Back. Which only went one way. If you had a concern or wanted to talk to Management about how you felt or what can be improved it was looked down upon and turned back around on you."
"Loved the Culture, Not my Location",2020-08-10,Anonymous Employee,4,,Great Benefits Great Personal Development Endless Opportunities for Growth Amazing People,Location Specific: Selfish Management & Not enough employees
Always fluctuating,2020-08-25,"T2 Tech Support Senior Specialist in North Las Vegas, NV",4,,Help people with apple devices.,Always more work added with no more compensation tion
Apple benefits,2020-10-23,"Data Scientist in Cupertino, CA",1,,Healthy competition with people and good snacks,Computers are a bit opd and iphones are very old like 1950
Apple,2020-09-06,"Tier I IOS Advisor in Austin, TX",4,,Great pay and amazing coworkers,A very rigid corporate atmosphere
Great Place to Work,2020-08-17,Anonymous Employee,3,,"Excellent company, benefits, and pay!",It is a retail position which can come with many challenges.
Awesome Job!,2020-08-23,"Technical Specialist in Atlanta, GA",5,,Great part-time position for student,Challenging and fast paced work environment at times
It’s cool,2020-08-06,Anonymous Employee,3,,The People are cool and the benefits are good,You’ll be part time work full time hours with not of the benefits
"Great products, smart people, interesting work but needs to be more agile",2015-11-07,"Anonymous Employee in Cupertino, CA",5,,"The compensation, benefits, and overall company offerings are top notch. The products and projects we work on are interesting and are seen and used by many. Being surrounded by many highly intelligent, motivated individuals pushes us to be better and gain more skills as we develop.","Work/life balance periodically gets skewed during deadlines, which can get stressful. Opportunities for career advancement are not always provided and many managers are too eager to ""build empires"" rather than focus on making their existing direct reports more successful."
Dream Job,2015-12-18,"Applecare At Home Advisor Customer Relations in Sacramento, CA",5,,I'm an at home advisor in AppleCare Customer Relations. The job is great because I work for an amazing company that has endless opportunities. I get to work from home which is the BEST because I can roll out of bed and go to work without getting ready. I love that Apple takes care of its employees in every aspect.,"If I had to choose something negative, I would say that schedules can change unexpectedly which can be inconvenient, however it's not a big deal. I like to remind everyone looking for a job, that there will be parts of ANY job that you don't like, it's just a matter of finding one good enough to deal with those downsides. And Apple has so many positives that outweigh the bad ten fold."
"Great products, poor retail field leadership",2018-01-19,Project Manager,2,,"Great products, environment that encourages learning and fast paced environment. The peer group is great at teaching and encouraging new technology. Working alongside talented, smart people makes you want to better yourself. Helping customers solve problems is rewarding.","Retail middle management. The cultural vision of the CEO and Retail president stops at the regional level. Everything below that is just like every other retailer. Favoritism, lack of compassionate leadership, inept HR and non-inspirational leadership is rampant. They take internal employee surveys and have some of the worst scores yet no one looks at middle management. CEO pushes his political agenda via email and those who don't like it stay quiet because of the money they make. HR makes up things as they go. There's no consistent messaging and one person can be written up for something and another can be passed over. I'm surprised there's not been more lawsuits. Sadly even while I was with Apple retail I steered previous peers away from interviewing. I didn't want them to say I didn't tell them."
Can be a good company to work for if you don’t expect to ever go anywhere with the company.,2019-08-31,"Anonymous Employee in Washington, DC",1,,"Good benefits, especially for college students.","Apple treats its employees as easily replaceable commodities. Don’t expect any loyalty from the company even after working there for over a decade. In fact, they’d rather treat new employees better and the seasoned employees, because new employees are usually still drinking the Apple Kook-aid and are still optimistic about the future. Don’t trust HR. Employees don’t realize that HR has a legal obligation to Apple and it’s stakeholders to protect the company and side with the company on employee issues. They are NOT looking out of the employee’s best interest. That is not their job, but they would like you to think they are. Do not confide any confidential information with. They will turn on you and defend Apple rather than admit wrong doing by the company and risk a lawsuit from an employee. I’ve seen many employees forced out of the company because HR turned on them and they became a liability. Apple makes it nearly impossible to advance in your career and get a decent raise. To make matters worse, if you’ve been at the company for a long time, newer, less experience employees will probably be making more money than you, because Apple doesn’t value employee retention."
Too much corporate communications,2020-08-16,"Technical Program Manager in San Jose, CA",3,,Great stock price and benefits,Too much silo mentality. Not easy to network.
Great company,2020-08-21,Anonymous Employee,4,,"Good pay, great benefits, great co workers",Menatlly draining and rude customers
Salary,2020-08-22,Mac Expert,4,,"Good pay, fun environment, easy","Not even workload, not recognized for hard work"
Good,2020-08-26,Specialist,4,,Lot to learn. Great team,less opportunity to grow cross functionally
Fun team,2020-08-17,Sales Representative,4,,"People are pretty interesting, good benefits",Some of the customers were not ideal
support,2020-08-17,"Support in Atlanta, GA",4,,Work from home was flexible,Can get lonely because working on home
Politics at its worst,2017-03-19,Anonymous Employee,1,,"People are genuinely nice and the offices, though sterile are comfortable. Can't say anything about the new campus because I wasn't there long enough to enjoy it.","Kinda racist and sexist. If you are a woman of color (there are very few) you will be made to feel like you don't belong and you are just there to fill a quota. And like most tech companies they don't give a damn about diversity although they talk about it all the time. Tim Cook should be ashamed and should take that picture of King down because it is disgraceful how exclusionary Apple is. And there are just too many managers, I mean micromanagers. They have added so many managers slotted between and above and below managers that they can't be innovative. It's a stifling environment that is leading many good people to leave."
Better for the short term,2017-04-07,"Technical Specialist in Los Angeles, CA",2,,Great benefits. I've had some really great people skills instilled in me. I'm not naturally tech savvy so working at apple keeps me up to date.,"The idea of the culture Apple wants in the retail environment is such a good one. Unfortunately, it doesn't get carried out very often. Most of the tenured people there hate their job but have a hard time moving on to another job with equal or better pay and benefits. Retail is retail and if you work at the Genius Bar (like I do) you will most likely encounter several angry, rude, mean, unreasonable and entitled acting people. They will suck all the apple juice right out of you and you will be exhausted and burnt out and depressed. If you are an empath (again, like me) you will be very good at your job but over time, it will be hard on you and you won't even recognize yourself if you don't get out before the negative energy eats your soul."
"If you have the desire, there is plenty of room to grow and be on the cutting edge of fun toys and technology",2008-06-16,"Mac Genius in New York, NY",5,,"Health benefits are excellent and the opportunities for advancement, if you make your goals known. Great people to work with, a combination of creativity and technicality. Being around the latest tech-toys is a great way to spend the day. As you reach higher levels in retail, that's when the respect level grows for you.","In larger locations, you can get lost in the shuffle, unless you make your presence known. I've seen some people get passed over, and some managers lead them to believe they will advance. Very competitive, if you've got what it takes, you can move up quickly."
Working with Apple was awesome.,2015-02-17,"Senior Care Advisor in Tempe, AZ",5,,"Apple provided me with a seemingly limitless stream of perks, support, and Apple ""Swag"" (shirts, water bottles, umbrellas, etc. with Apple's logo on them). They gave great pay and clearly care about their employees a lot.",There is a lot of emphasis on numerical success. The company wants to quantify how well you preform and you are always pushed to improve. In my case I hit a point where I was a my max potential and my bosses weren't pleased that I wasn't improving any more (even though I was one of the top performers in the company for my position)
"Great Company and Benefits, “but”",2019-05-30,"Specialist in Chestnut Hill, MA",2,,Great benefits even for part-timers  Stock Employee Purchase Program Discounts on products Good team work culture Customer focus is beyond strong,"The “but” ... NO work/life balance, hard to get multiple days off unless requested several months out or you need to swap. ... be prepared for an onslaught of nights (sometimes till 10PM), weekends and holidays. ... constant “call-outs” sick leaving existing product and tech specialists with heavy workloads with little time to breathe between customers and difficult to leave when your shift is over. ... no commissions on products and heavy emphasis on selling Apple Services. Everything is tracked by product and service and micro managed. ... Apple retail expects way to much for under $20/hour."
"Great company, great people, bad middle-management",2014-03-03,"Creative (Apple Store) in Palo Alto, CA",4,,"As retail jobs go, this was pretty fantastic. My day-to-day was amazing. I had to pinch myself that here I was getting paid to advocate for and empower people to use these amazing devices. Really fun. Very dynamic. Co-workers were amazing and fun. Good pay.","The ONLY issue I had was with the adversarial relationship we seemed to have with middle-management. Small things like consistent scheduling/goals seemed to be manipulated deliberately to induce fear and frustration. Any success my co-workers experienced moving up the ladder to corporate was despite the best efforts of of store management. A few made it, and it was exclusively by circumventing store management. Especially frustrating given the rosy picture painted for us by the guidelines about growing people."
"The voyage was always in turmoil with management kneejerk reactions, but a fun staff overall.",2014-09-19,Anonymous Employee,3,,"Tons of product discounts. Generally flexible on hours, especially students although one weekend day was expected yet maybe not always scheduled. Casual and paid for (at least your blue shirt) attire. Excellent health benefits.",Being in tune with your managers. Deciding if taking a break or lunch I n the store was worth having time to your own. Avoidance of areas scheduled for if you could sidebar with a Manager about interests in a promotional advancement an email was sent about vs. a bulletin board as limitation to email could be sometimes difficult and totally impossible outside the store firewall. Continuous variance from the Apple Credo. Attendance can lead to impossible advancements for up to a year already in progress had you got that time to step from sales and discuss.
Too product focused and not enough people focus,2015-03-27,"ITunes Store Tier II Advisor in Elk Grove, CA",2,,"Great products with employee discounts, competitive pay, good benefits, ability to work from home, a great place to get experience.",The biggest con is the work/life balance. Expect to work during all holidays if you work in customer support. This is something that has become more and more frequent through the last few years. Also expect you take call/chat/email one after the other with little breather in between and have this last for months. Expect to be so burned out that you end up taking a medical leave because of it. You will also deal with absent management who take frequent vacations and have backfills fill in for them. You may also deal with not being paid properly and having to wrestle with HR to get it corrected.
Genius Admin,2015-10-11,"Genius Administrator in Oklahoma City, OK",5,,"This is a face paced, exciting, rewarding, and fun place to be. I work with the best people in the world. Everyone here really believes in making the world a better place by enriching people's lives through the use of our technology. It's a great experience to be apart of such a diverse team.",Knowing what other people were making upon being hired is what turned Apple into a frustration for me. I have been w
Best work place for college students,2016-06-14,"Family Room Specialist in San Francisco, CA",4,,Working at an Apple Retail Store has taught me a lot about the technology world that we live in and the importance in the relations formed between the customer and their product and the people at the Genius Bar that are there to help. The people that I've met working here are also the best kind of people that you still keep in touch with after leaving your job. The management team was also very flexible in scheduling as a majority of my colleagues were all full time students working a part time job.,"Sometimes it was hard to cover call outs like most retail jobs especially working as a technician at the Genius Bar. Each technician is assigned a number of customers they see each day so if someone calls out, the assigned customers will need to be picked up by the rest of the team."
It's just a corporation.,2009-03-01,"Senior Engineer in Cupertino, CA",2,,"Smart co-workers, good products, pretty campus.","Change the world? If you mean feeding starving kids in Africa, that's Bill Gates. Apple makes slick products for yuppies. In exchange, you get huge work hours, medium pay and benefits. This is okay though; it's not so different essentially from other companies. Worst problem is some of mid-level management. I've never seen the level of pettiness and in a couple of cases, viciousness toward employees anywhere else that I've seen here. It's not throughout the whole company, but there are a couple of sectors that are really bad, and they have lost people because of it. You have to be very careful about the mid to senior level management you'll work for."
"I remember when it was ""cool"" to work for ? and employees were actually knowledgeable...",2009-08-07,"in New York, NY",2,,"excellent $$$$, usually some free software. you get to wear your own clothes (except for the t-shirt and lanyard they make you wear.)","The place went from being a very lax work environment that cared about it's employees to a very much numbers and sales oriented operation that made employees cut-throat against one another. got rid of bonuses, and barely gave any free iPods or iphone away. I remember the days of bonuses, lots of free iPods, and even a free iPhone.  It's sad when it's employees can't even afford to own the products their selling.  Also, ? used to have a more rigid hiring process, now they'll pretty much take you off the street even if you don't know what a computer is.  Kind of a sexist, homophobic, racist environment to work in at times."
